fecha,plataforma,menciones,sentimiento,likes,shares,comentarios,id_producto
2024-07-08,Twitter,79,Neutral,714,102,83,544
2024-07-08,TikTok,145,Positivo,609,383,3,502
2024-07-08,TikTok,61,Negativo,199,267,22,510
2024-07-08,Instagram,97,Neutral,406,335,60,539
2024-07-08,TikTok,7,Neutral,661,385,71,532
2024-07-08,Facebook,13,Positivo,854,30,94,538
2024-07-08,Facebook,66,Negativo,218,282,70,533
2024-07-08,TikTok,100,Negativo,350,38,90,507
2024-07-08,Instagram,134,Neutral,762,232,30,542
2024-07-08,Facebook,134,Negativo,655,438,30,537
2024-07-08,Facebook,48,Neutral,681,375,92,530
2024-07-08,Instagram,101,Positivo,156,380,93,541
2024-07-08,Instagram,7,Positivo,668,319,90,517
2024-07-08,Twitter,129,Negativo,576,6,83,538
2024-07-09,Instagram,200,Negativo,199,427,46,541
2024-07-09,Facebook,119,Negativo,137,72,81,507
2024-07-09,Instagram,167,Neutral,925,227,44,545
2024-07-09,TikTok,48,Positivo,216,170,68,536
2024-07-09,Facebook,63,Negativo,569,304,25,508
2024-07-09,Instagram,166,Positivo,478,240,58,530
2024-07-09,TikTok,160,Positivo,248,297,40,514
2024-07-09,Instagram,158,Neutral,378,443,57,549
2024-07-09,Facebook,144,Neutral,83,289,14,541
2024-07-09,Facebook,162,Negativo,345,271,49,512
2024-07-09,TikTok,113,Neutral,672,199,92,520
2024-07-09,Instagram,171,Negativo,970,223,9,524
2024-07-09,Twitter,27,Neutral,807,247,83,546
2024-07-09,Twitter,63,Neutral,270,326,46,545
2024-07-09,Twitter,63,Neutral,271,281,85,502
2024-07-09,TikTok,30,Negativo,327,92,43,533
2024-07-09,Instagram,182,Negativo,729,161,22,530
2024-07-09,Facebook,191,Negativo,355,254,60,511
2024-07-09,Facebook,23,Negativo,534,282,33,550
2024-07-09,Twitter,46,Neutral,204,295,73,549
2024-07-09,TikTok,159,Negativo,997,14,52,523
2024-07-09,Twitter,132,Neutral,830,169,18,523
2024-07-09,Twitter,59,Positivo,741,196,61,550
2024-07-09,Facebook,163,Positivo,654,264,69,519
2024-07-10,Twitter,198,Positivo,987,5,81,549
2024-07-10,Twitter,122,Neutral,417,45,88,511
2024-07-10,Facebook,68,Neutral,605,25,10,538
2024-07-10,Facebook,62,Negativo,756,89,53,520
2024-07-10,TikTok,113,Negativo,137,11,81,507
2024-07-10,Twitter,112,Neutral,113,460,2,536
2024-07-10,TikTok,96,Negativo,290,171,17,549
2024-07-10,Facebook,38,Neutral,934,242,99,514
2024-07-10,Twitter,90,Negativo,288,134,50,508
2024-07-10,Facebook,3,Neutral,400,130,61,504
2024-07-10,Twitter,196,Positivo,834,262,40,540
2024-07-10,TikTok,73,Neutral,716,143,80,532
2024-07-10,Twitter,21,Neutral,564,485,19,549
2024-07-10,Facebook,122,Positivo,798,176,62,502
2024-07-10,TikTok,200,Negativo,653,123,65,542
2024-07-10,Facebook,22,Neutral,41,162,26,540
2024-07-10,Instagram,62,Positivo,246,397,67,509
2024-07-10,Facebook,59,Neutral,888,24,29,539
2024-07-10,TikTok,10,Neutral,981,272,54,521
2024-07-10,Instagram,154,Positivo,275,29,21,516
2024-07-10,Instagram,186,Negativo,176,307,70,521
2024-07-10,Facebook,15,Positivo,238,147,37,525
2024-07-10,Twitter,15,Positivo,751,236,71,515
2024-07-10,Twitter,71,Neutral,990,28,19,514
2024-07-10,Twitter,151,Positivo,403,463,49,511
2024-07-10,TikTok,85,Negativo,492,153,1,527
2024-07-10,Instagram,127,Neutral,49,101,42,528
2024-07-11,Twitter,78,Positivo,398,417,38,551
2024-07-11,TikTok,83,Negativo,149,273,6,545
2024-07-11,Facebook,36,Negativo,427,153,81,516
2024-07-11,Twitter,132,Neutral,878,448,42,505
2024-07-11,TikTok,84,Neutral,280,139,14,511
2024-07-11,Twitter,149,Negativo,640,115,21,524
2024-07-11,Twitter,130,Negativo,639,160,68,544
2024-07-11,Twitter,175,Neutral,845,357,93,543
2024-07-11,Twitter,61,Negativo,739,336,0,518
2024-07-11,Instagram,52,Negativo,224,404,24,524
2024-07-11,Twitter,108,Neutral,809,441,21,514
2024-07-11,TikTok,183,Neutral,915,67,19,513
2024-07-11,Instagram,128,Positivo,568,343,85,519
2024-07-11,Instagram,88,Neutral,550,103,70,519
2024-07-11,Facebook,15,Negativo,529,465,9,518
2024-07-11,TikTok,16,Positivo,950,297,19,511
2024-07-11,Facebook,167,Neutral,510,13,10,549
2024-07-11,Instagram,166,Negativo,251,57,11,522
2024-07-11,Facebook,11,Neutral,777,386,51,517
2024-07-11,Instagram,84,Positivo,293,252,66,516
2024-07-12,TikTok,200,Neutral,312,452,92,515
2024-07-12,Instagram,169,Neutral,430,254,100,511
2024-07-12,Twitter,130,Negativo,974,121,64,537
2024-07-12,Instagram,106,Positivo,616,295,73,510
2024-07-12,Twitter,160,Negativo,124,124,37,535
2024-07-12,Facebook,148,Positivo,512,101,32,539
2024-07-12,Instagram,107,Positivo,817,37,69,510
2024-07-12,TikTok,74,Negativo,636,227,29,535
2024-07-12,Instagram,53,Neutral,963,98,4,551
2024-07-12,Instagram,52,Neutral,286,15,31,536
2024-07-12,Instagram,48,Positivo,775,175,96,530
2024-07-12,Facebook,34,Neutral,380,188,10,511
2024-07-12,Twitter,149,Positivo,287,194,61,530
2024-07-12,Facebook,38,Positivo,850,373,49,544
2024-07-12,Twitter,192,Negativo,318,61,3,534
2024-07-12,Instagram,150,Negativo,775,363,62,514
2024-07-12,Instagram,24,Positivo,605,322,14,529
2024-07-12,Facebook,3,Neutral,646,450,8,521
2024-07-12,TikTok,122,Neutral,596,185,43,550
2024-07-12,TikTok,57,Negativo,670,411,73,505
2024-07-12,Twitter,194,Neutral,208,323,92,501
2024-07-13,TikTok,63,Neutral,377,177,33,506
2024-07-13,Twitter,174,Positivo,897,44,54,549
2024-07-13,Twitter,130,Neutral,708,116,97,537
2024-07-13,Facebook,99,Negativo,304,365,33,532
2024-07-13,Twitter,192,Neutral,536,231,51,506
2024-07-13,Twitter,41,Negativo,503,96,61,533
2024-07-13,Instagram,87,Positivo,794,440,74,511
2024-07-13,Facebook,19,Positivo,796,189,69,530
2024-07-13,Instagram,19,Negativo,124,306,61,533
2024-07-13,TikTok,100,Positivo,602,337,73,525
2024-07-13,TikTok,52,Positivo,616,139,51,522
2024-07-13,Twitter,39,Neutral,334,333,37,550
2024-07-13,Facebook,143,Positivo,529,199,64,520
2024-07-13,Facebook,172,Positivo,634,137,63,513
2024-07-13,Twitter,121,Neutral,815,391,23,520
2024-07-14,Facebook,16,Positivo,975,89,53,502
2024-07-14,Twitter,51,Positivo,171,145,23,542
2024-07-14,Facebook,25,Neutral,963,486,52,510
2024-07-14,Facebook,137,Negativo,924,409,75,543
2024-07-14,Twitter,4,Negativo,977,366,93,510
2024-07-14,TikTok,61,Negativo,925,168,1,516
2024-07-14,Facebook,46,Positivo,882,367,22,512
2024-07-14,TikTok,27,Positivo,360,246,69,511
2024-07-14,Twitter,177,Positivo,675,162,9,501
2024-07-14,TikTok,7,Negativo,831,118,62,541
2024-07-14,Twitter,59,Neutral,825,500,53,539
2024-07-14,TikTok,16,Negativo,482,122,42,535
2024-07-14,Twitter,102,Positivo,576,357,3,531
2024-07-14,Facebook,72,Neutral,878,219,92,534
2024-07-14,Instagram,140,Negativo,664,38,74,514
2024-07-14,Twitter,139,Negativo,343,454,79,541
2024-07-14,Facebook,27,Neutral,668,84,59,508
2024-07-14,Twitter,98,Neutral,300,323,80,538
2024-07-14,Facebook,176,Neutral,969,480,18,512
2024-07-14,TikTok,46,Negativo,821,105,25,532
2024-07-15,Facebook,174,Neutral,648,217,2,509
2024-07-15,TikTok,24,Positivo,174,308,20,527
2024-07-15,Facebook,137,Neutral,250,119,73,544
2024-07-15,TikTok,152,Negativo,745,113,8,549
2024-07-15,Twitter,5,Neutral,717,257,74,532
2024-07-15,Twitter,11,Negativo,640,150,15,516
2024-07-15,Twitter,198,Neutral,277,355,31,536
2024-07-15,Facebook,65,Neutral,392,11,61,528
2024-07-15,TikTok,167,Neutral,812,457,60,545
2024-07-15,Twitter,77,Positivo,239,220,41,549
2024-07-15,Instagram,100,Negativo,791,281,98,526
2024-07-15,Instagram,3,Positivo,29,423,23,514
2024-07-15,Instagram,80,Positivo,757,166,12,504
2024-07-15,TikTok,16,Negativo,704,8,86,503
2024-07-15,TikTok,62,Neutral,952,142,43,510
2024-07-15,Facebook,43,Negativo,890,303,19,532
2024-07-15,Facebook,129,Negativo,801,107,60,541
2024-07-15,Twitter,63,Neutral,730,217,1,502
2024-07-15,Twitter,189,Positivo,82,31,28,527
2024-07-15,TikTok,14,Neutral,365,217,17,540
2024-07-15,Instagram,199,Neutral,226,429,72,508
2024-07-15,TikTok,48,Positivo,584,254,78,531
2024-07-15,Facebook,159,Positivo,354,304,73,520
2024-07-15,Instagram,187,Positivo,77,13,76,506
2024-07-15,Facebook,51,Positivo,152,225,91,547
2024-07-15,Instagram,108,Negativo,507,364,90,502
2024-07-15,TikTok,19,Neutral,366,262,18,510
2024-07-15,Instagram,79,Positivo,135,415,23,517
2024-07-15,TikTok,192,Negativo,153,327,68,520
2024-07-16,Facebook,6,Neutral,254,418,4,551
2024-07-16,Facebook,75,Negativo,34,221,33,535
2024-07-16,Instagram,192,Negativo,803,195,73,532
2024-07-16,Twitter,87,Positivo,968,348,5,547
2024-07-16,Facebook,97,Negativo,326,358,67,501
2024-07-16,Twitter,191,Negativo,838,32,27,533
2024-07-16,TikTok,178,Neutral,114,396,49,548
2024-07-16,Facebook,199,Neutral,600,363,78,508
2024-07-16,Twitter,193,Positivo,173,335,64,551
2024-07-16,TikTok,66,Neutral,25,449,15,534
2024-07-16,Instagram,60,Negativo,968,359,58,539
2024-07-16,Twitter,101,Negativo,199,232,92,520
2024-07-16,Facebook,81,Neutral,907,9,32,524
2024-07-16,TikTok,47,Negativo,267,31,42,538
2024-07-16,Instagram,97,Positivo,970,66,4,544
2024-07-17,Twitter,191,Negativo,249,453,29,517
2024-07-17,Facebook,97,Positivo,704,452,6,542
2024-07-17,TikTok,189,Neutral,776,251,7,550
2024-07-17,Facebook,69,Neutral,224,135,28,520
2024-07-17,Instagram,72,Neutral,263,53,59,533
2024-07-17,Facebook,81,Positivo,505,279,49,543
2024-07-17,TikTok,123,Negativo,591,225,16,544
2024-07-17,Facebook,163,Positivo,767,267,21,537
2024-07-17,Facebook,133,Negativo,486,116,2,543
2024-07-17,Facebook,138,Negativo,676,39,8,525
2024-07-17,Twitter,21,Positivo,922,465,53,537
2024-07-17,Facebook,163,Negativo,555,63,84,546
2024-07-17,Instagram,104,Neutral,854,96,99,536
2024-07-17,Instagram,159,Neutral,599,215,89,532
2024-07-17,TikTok,190,Neutral,150,329,87,501
2024-07-17,Facebook,55,Neutral,829,217,4,532
2024-07-17,Instagram,175,Negativo,829,335,9,503
2024-07-17,Twitter,200,Negativo,754,424,82,549
2024-07-18,Twitter,90,Neutral,102,428,89,513
2024-07-18,TikTok,75,Positivo,579,427,73,542
2024-07-18,Instagram,39,Negativo,508,117,53,535
2024-07-18,Twitter,26,Neutral,756,123,78,530
2024-07-18,Instagram,56,Neutral,511,214,56,529
2024-07-18,TikTok,27,Positivo,936,142,23,506
2024-07-18,Twitter,6,Neutral,153,150,40,546
2024-07-18,Facebook,148,Neutral,216,110,27,543
2024-07-18,Twitter,116,Positivo,551,22,85,542
2024-07-18,TikTok,141,Neutral,836,83,7,551
2024-07-18,Instagram,133,Negativo,945,121,27,539
2024-07-18,Facebook,123,Negativo,672,264,60,525
2024-07-18,Instagram,156,Negativo,787,357,0,537
2024-07-18,TikTok,74,Neutral,518,228,48,538
2024-07-18,Instagram,74,Negativo,948,480,25,501
2024-07-18,Twitter,43,Neutral,232,298,80,541
2024-07-18,TikTok,117,Negativo,52,11,56,522
2024-07-18,Twitter,133,Positivo,112,357,27,505
2024-07-19,Facebook,29,Neutral,569,184,76,511
2024-07-19,Facebook,121,Negativo,662,204,92,541
2024-07-19,Twitter,141,Positivo,194,312,53,503
2024-07-19,Facebook,128,Negativo,239,218,53,535
2024-07-19,Facebook,141,Neutral,350,243,72,524
2024-07-19,Instagram,27,Negativo,288,288,85,515
2024-07-19,Instagram,200,Neutral,265,272,97,522
2024-07-19,Instagram,1,Negativo,942,480,73,541
2024-07-19,Facebook,161,Positivo,976,6,29,524
2024-07-19,Instagram,154,Negativo,984,145,45,541
2024-07-19,Facebook,114,Positivo,381,77,4,522
2024-07-19,Instagram,140,Negativo,742,482,45,517
2024-07-19,TikTok,27,Positivo,27,317,99,530
2024-07-19,Twitter,21,Neutral,567,306,57,513
2024-07-19,Twitter,195,Negativo,581,15,13,511
2024-07-19,TikTok,118,Positivo,684,211,33,544
2024-07-19,TikTok,175,Negativo,629,240,99,550
2024-07-19,Facebook,102,Negativo,774,9,42,521
2024-07-19,Twitter,179,Negativo,347,368,60,551
2024-07-19,TikTok,87,Negativo,986,87,16,540
2024-07-19,Facebook,16,Positivo,69,175,86,502
2024-07-19,Twitter,68,Neutral,34,494,37,523
2024-07-19,TikTok,187,Negativo,24,70,6,503
2024-07-19,Twitter,122,Positivo,471,208,55,506
2024-07-20,Instagram,134,Neutral,43,36,17,539
2024-07-20,Instagram,52,Negativo,758,328,14,525
2024-07-20,Facebook,85,Positivo,579,125,0,526
2024-07-20,Instagram,29,Positivo,301,130,82,539
2024-07-20,Twitter,186,Neutral,743,315,8,547
2024-07-20,Twitter,64,Negativo,223,455,56,534
2024-07-20,TikTok,7,Positivo,790,373,3,548
2024-07-20,Twitter,85,Positivo,186,404,77,522
2024-07-20,TikTok,69,Negativo,65,223,86,516
2024-07-20,TikTok,117,Negativo,51,292,28,519
2024-07-20,TikTok,33,Negativo,124,205,99,547
2024-07-20,Instagram,148,Negativo,690,332,73,539
2024-07-20,Instagram,12,Neutral,629,225,40,501
2024-07-20,Facebook,64,Positivo,181,253,21,504
2024-07-20,Twitter,106,Positivo,466,425,3,541
2024-07-21,Twitter,177,Negativo,794,305,30,531
2024-07-21,Twitter,110,Positivo,215,20,33,544
2024-07-21,Twitter,149,Positivo,167,124,24,537
2024-07-21,Twitter,13,Negativo,383,218,45,519
2024-07-21,Facebook,20,Neutral,967,114,51,536
2024-07-21,TikTok,188,Positivo,922,363,36,551
2024-07-21,Facebook,152,Positivo,779,286,50,543
2024-07-21,Twitter,92,Negativo,36,67,14,519
2024-07-21,Twitter,48,Negativo,737,320,81,526
2024-07-21,Twitter,46,Negativo,802,344,28,526
2024-07-21,Twitter,16,Negativo,710,115,24,550
2024-07-21,Twitter,97,Positivo,510,213,54,504
2024-07-21,Twitter,121,Positivo,392,283,42,543
2024-07-21,Twitter,90,Positivo,491,130,68,550
2024-07-21,Instagram,136,Positivo,514,317,56,521
2024-07-21,TikTok,163,Negativo,519,268,87,529
2024-07-21,Twitter,41,Negativo,27,33,30,512
2024-07-22,TikTok,166,Positivo,586,349,89,536
2024-07-22,Twitter,148,Negativo,429,247,43,537
2024-07-22,Facebook,180,Negativo,791,160,96,511
2024-07-22,Twitter,165,Neutral,973,414,83,541
2024-07-22,TikTok,43,Negativo,25,92,74,504
2024-07-22,TikTok,35,Negativo,212,391,15,549
2024-07-22,Instagram,142,Neutral,927,98,50,518
2024-07-22,Twitter,189,Neutral,850,266,0,544
2024-07-22,Twitter,155,Negativo,158,247,34,539
2024-07-22,TikTok,107,Negativo,901,103,86,519
2024-07-22,TikTok,152,Negativo,454,12,90,520
2024-07-22,TikTok,85,Neutral,327,41,73,525
2024-07-22,Twitter,93,Negativo,393,5,13,519
2024-07-22,Twitter,108,Positivo,376,306,2,533
2024-07-22,TikTok,166,Positivo,785,415,22,533
2024-07-22,Facebook,57,Negativo,142,77,6,528
2024-07-22,Facebook,148,Neutral,12,212,47,537
2024-07-22,Instagram,168,Negativo,240,77,3,541
2024-07-22,Instagram,148,Neutral,990,44,43,531
2024-07-22,TikTok,143,Positivo,570,277,82,544
2024-07-22,Twitter,72,Negativo,685,117,12,530
2024-07-22,TikTok,89,Neutral,28,68,51,538
2024-07-23,TikTok,158,Neutral,215,321,16,545
2024-07-23,TikTok,176,Negativo,240,149,79,533
2024-07-23,Twitter,91,Neutral,455,215,60,523
2024-07-23,Instagram,62,Positivo,856,87,68,504
2024-07-23,Instagram,123,Negativo,798,209,87,539
2024-07-23,Facebook,164,Positivo,218,92,82,531
2024-07-23,Instagram,180,Neutral,497,337,94,518
2024-07-23,Instagram,27,Positivo,838,439,52,535
2024-07-23,Facebook,88,Positivo,508,279,87,516
2024-07-23,TikTok,181,Positivo,344,18,87,501
2024-07-23,Facebook,25,Negativo,846,64,11,546
2024-07-23,Twitter,39,Neutral,207,110,13,501
2024-07-23,TikTok,165,Positivo,938,321,42,531
2024-07-23,Twitter,36,Positivo,677,398,9,544
2024-07-23,Twitter,89,Negativo,426,252,66,512
2024-07-23,TikTok,60,Neutral,760,331,69,511
2024-07-23,Twitter,39,Neutral,421,155,96,524
2024-07-23,Instagram,109,Neutral,781,19,38,519
2024-07-23,Instagram,14,Neutral,100,11,19,522
2024-07-23,TikTok,169,Neutral,460,83,7,516
2024-07-23,Facebook,139,Negativo,193,25,53,503
2024-07-23,Instagram,66,Positivo,431,203,51,514
2024-07-23,TikTok,27,Positivo,89,62,3,513
2024-07-23,TikTok,160,Negativo,389,255,44,520
2024-07-24,Facebook,119,Positivo,821,48,94,510
2024-07-24,Facebook,165,Neutral,656,440,36,537
2024-07-24,Instagram,46,Negativo,823,168,11,519
2024-07-24,Facebook,138,Negativo,207,408,38,538
2024-07-24,Instagram,42,Negativo,22,429,100,542
2024-07-24,Facebook,30,Neutral,409,207,34,514
2024-07-24,Twitter,37,Positivo,205,296,58,505
2024-07-24,Twitter,114,Negativo,624,371,37,535
2024-07-24,TikTok,74,Neutral,454,265,48,505
2024-07-24,Twitter,176,Neutral,274,456,45,542
2024-07-24,Twitter,140,Negativo,398,392,51,543
2024-07-24,Twitter,176,Positivo,385,18,54,551
2024-07-24,Instagram,87,Neutral,815,282,50,519
2024-07-24,Instagram,193,Neutral,944,256,27,547
2024-07-24,Instagram,164,Negativo,483,11,0,548
2024-07-24,Facebook,74,Negativo,978,240,48,533
2024-07-24,TikTok,109,Neutral,366,224,19,547
2024-07-24,Twitter,11,Positivo,701,423,56,547
2024-07-24,Twitter,4,Negativo,603,161,20,523
2024-07-24,Facebook,75,Negativo,279,312,41,544
2024-07-24,Facebook,134,Positivo,483,252,35,545
2024-07-24,Instagram,200,Positivo,844,102,88,515
2024-07-24,TikTok,122,Positivo,40,428,25,543
2024-07-25,Instagram,144,Positivo,866,327,67,519
2024-07-25,Instagram,131,Negativo,265,452,58,543
2024-07-25,Twitter,53,Negativo,806,426,42,503
2024-07-25,TikTok,161,Positivo,604,221,18,548
2024-07-25,Facebook,184,Positivo,121,45,95,517
2024-07-25,TikTok,191,Neutral,487,427,95,520
2024-07-25,Facebook,11,Positivo,771,329,62,507
2024-07-25,Twitter,44,Positivo,526,214,28,551
2024-07-25,TikTok,25,Positivo,131,216,45,502
2024-07-25,TikTok,189,Neutral,376,65,19,521
2024-07-25,Instagram,90,Neutral,444,92,44,542
2024-07-25,TikTok,10,Negativo,311,328,56,505
2024-07-25,Facebook,71,Neutral,784,270,10,551
2024-07-25,Twitter,154,Neutral,30,39,43,510
2024-07-25,TikTok,44,Positivo,485,281,67,505
2024-07-25,Instagram,161,Neutral,796,153,1,515
2024-07-25,TikTok,48,Positivo,514,446,42,536
2024-07-25,TikTok,182,Neutral,612,486,1,505
2024-07-25,TikTok,87,Negativo,213,145,28,505
2024-07-25,Facebook,179,Negativo,158,175,32,515
2024-07-25,Instagram,199,Neutral,519,432,98,544
2024-07-25,TikTok,172,Positivo,870,131,73,522
2024-07-25,Facebook,74,Negativo,609,48,78,526
2024-07-26,TikTok,150,Neutral,532,304,56,537
2024-07-26,Facebook,150,Positivo,878,449,49,536
2024-07-26,TikTok,194,Negativo,265,82,77,503
2024-07-26,Instagram,42,Negativo,950,446,30,511
2024-07-26,TikTok,47,Neutral,571,323,41,512
2024-07-26,TikTok,111,Negativo,475,287,99,529
2024-07-26,Instagram,15,Neutral,72,108,16,529
2024-07-26,Twitter,174,Positivo,539,233,85,526
2024-07-26,TikTok,150,Negativo,237,48,74,549
2024-07-26,TikTok,130,Neutral,418,482,41,530
2024-07-26,TikTok,102,Negativo,376,362,0,545
2024-07-26,Instagram,7,Negativo,206,441,69,513
2024-07-26,TikTok,65,Negativo,48,7,94,512
2024-07-26,TikTok,187,Positivo,177,166,94,528
2024-07-26,Facebook,55,Neutral,276,52,39,546
2024-07-26,Facebook,22,Positivo,322,365,20,511
2024-07-26,Facebook,50,Negativo,901,313,51,516
2024-07-26,Twitter,136,Positivo,700,361,97,513
2024-07-26,Twitter,73,Negativo,96,262,62,525
2024-07-26,Facebook,100,Negativo,68,414,35,545
2024-07-26,Instagram,155,Negativo,372,52,59,508
2024-07-26,Instagram,36,Positivo,998,207,48,539
2024-07-27,Facebook,156,Neutral,648,102,74,547
2024-07-27,Twitter,140,Neutral,856,187,64,531
2024-07-27,Instagram,179,Negativo,180,74,96,508
2024-07-27,Twitter,22,Negativo,763,124,49,549
2024-07-27,Facebook,101,Neutral,60,368,92,545
2024-07-27,Twitter,61,Positivo,442,130,18,504
2024-07-27,Twitter,195,Neutral,239,176,50,502
2024-07-27,Instagram,18,Negativo,428,378,8,534
2024-07-27,Instagram,120,Neutral,320,438,94,549
2024-07-27,Twitter,126,Neutral,722,409,15,526
2024-07-28,Twitter,84,Positivo,546,420,62,542
2024-07-28,TikTok,148,Neutral,251,146,66,526
2024-07-28,Facebook,171,Neutral,191,256,50,508
2024-07-28,Facebook,101,Negativo,674,375,22,549
2024-07-28,Twitter,163,Neutral,852,207,4,522
2024-07-28,TikTok,86,Negativo,863,154,72,533
2024-07-28,TikTok,8,Positivo,505,230,72,531
2024-07-28,Instagram,163,Negativo,113,160,83,531
2024-07-28,TikTok,61,Positivo,527,101,44,528
2024-07-28,Twitter,47,Negativo,642,50,39,520
2024-07-28,TikTok,175,Neutral,211,17,60,527
2024-07-28,Instagram,195,Positivo,724,368,72,517
2024-07-28,TikTok,164,Positivo,133,371,13,501
2024-07-28,Instagram,122,Positivo,50,166,9,528
2024-07-28,TikTok,113,Negativo,669,168,23,522
2024-07-28,TikTok,155,Neutral,196,131,46,545
2024-07-28,Facebook,191,Positivo,878,123,88,546
2024-07-28,Twitter,76,Negativo,549,253,70,529
2024-07-28,Twitter,162,Neutral,91,375,44,522
2024-07-28,Facebook,196,Neutral,598,424,19,524
2024-07-28,Facebook,185,Negativo,958,222,55,535
2024-07-28,Facebook,135,Neutral,945,73,14,518
2024-07-28,TikTok,80,Positivo,827,328,80,537
2024-07-28,Twitter,9,Neutral,417,33,7,532
2024-07-28,Instagram,106,Neutral,671,212,88,514
2024-07-28,TikTok,159,Positivo,419,169,75,543
2024-07-28,TikTok,47,Neutral,778,165,93,502
2024-07-28,Facebook,140,Neutral,912,219,56,536
2024-07-28,Facebook,29,Neutral,328,250,54,523
2024-07-28,TikTok,65,Negativo,607,151,50,521
2024-07-29,Instagram,41,Neutral,399,392,71,550
2024-07-29,Facebook,49,Negativo,706,103,32,516
2024-07-29,TikTok,68,Positivo,607,370,11,540
2024-07-29,Facebook,25,Positivo,44,198,48,538
2024-07-29,Facebook,193,Negativo,207,183,80,537
2024-07-29,Twitter,154,Positivo,872,215,3,543
2024-07-29,TikTok,159,Negativo,739,187,64,514
2024-07-29,Twitter,187,Negativo,256,82,78,534
2024-07-29,TikTok,91,Positivo,353,308,55,534
2024-07-29,TikTok,43,Neutral,666,160,32,528
2024-07-29,Facebook,82,Positivo,367,151,81,515
2024-07-29,TikTok,171,Negativo,390,306,48,506
2024-07-29,Twitter,64,Negativo,973,49,15,527
2024-07-29,TikTok,112,Negativo,436,243,41,509
2024-07-29,Facebook,42,Neutral,814,125,78,535
2024-07-29,Facebook,99,Neutral,548,267,62,526
2024-07-29,TikTok,48,Negativo,758,321,65,517
2024-07-30,TikTok,23,Positivo,626,441,13,542
2024-07-30,TikTok,131,Negativo,420,457,8,514
2024-07-30,Facebook,5,Neutral,769,48,58,518
2024-07-30,Instagram,27,Negativo,819,251,45,539
2024-07-30,Facebook,84,Negativo,736,386,67,550
2024-07-30,TikTok,108,Neutral,523,269,34,531
2024-07-30,TikTok,170,Neutral,85,153,35,543
2024-07-30,TikTok,84,Neutral,253,179,73,526
2024-07-30,Instagram,59,Neutral,202,329,22,538
2024-07-30,Instagram,91,Negativo,766,401,100,523
